instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
119527687,466905,GOLD26JUL102100PE,"GOLD",0,2026-07-29,102100,0.5,1,PE,MCX-OPT,MCX
119527943,466906,GOLD26JUL102000PE,"GOLD",0,2026-07-29,102000,0.5,1,PE,MCX-OPT,MCX
119528199,466907,GOLD26JUL101900PE,"GOLD",0,2026-07-29,101900,0.5,1,PE,MCX-OPT,MCX
119528455,466908,GOLD26JUL101800PE,"GOLD",0,2026-07-29,101800,0.5,1,PE,MCX-OPT,MCX
119528711,466909,GOLD26JUL101700PE,"GOLD",0,2026-07-29,101700,0.5,1,PE,MCX-OPT,MCX
119528967,466910,GOLD26JUL101600PE,"GOLD",0,2026-07-29,101600,0.5,1,PE,MCX-OPT,MCX
119529223,466911,GOLD26JUL101500PE,"GOLD",0,2026-07-29,101500,0.5,1,PE,MCX-OPT,MCX
119529479,466912,GOLD26JUL101400PE,"GOLD",0,2026-07-29,101400,0.5,1,PE,MCX-OPT,MCX
119529735,466913,GOLD26JUL101300PE,"GOLD",0,2026-07-29,101300,0.5,1,PE,MCX-OPT,MCX
119529991,466914,GOLD26JUL101200PE,"GOLD",0,2026-07-29,101200,0.5,1,PE,MCX-OPT,MCX
119530247,466915,GOLD26JUL101100PE,"GOLD",0,2026-07-29,101100,0.5,1,PE,MCX-OPT,MCX
119530503,466916,GOLD26JUL101000PE,"GOLD",0,2026-07-29,101000,0.5,1,PE,MCX-OPT,MCX
119530759,466917,GOLD26JUL100900PE,"GOLD",0,2026-07-29,100900,0.5,1,PE,MCX-OPT,MCX
119531015,466918,GOLD26JUL100800PE,"GOLD",0,2026-07-29,100800,0.5,1,PE,MCX-OPT,MCX
119531271,466919,GOLD26JUL100700PE,"GOLD",0,2026-07-29,100700,0.5,1,PE,MCX-OPT,MCX
119531527,466920,GOLD26JUL100600PE,"GOLD",0,2026-07-29,100600,0.5,1,PE,MCX-OPT,MCX
119531783,466921,GOLD26JUL100500PE,"GOLD",0,2026-07-29,100500,0.5,1,PE,MCX-OPT,MCX
119532039,466922,GOLD26JUL100400PE,"GOLD",0,2026-07-29,100400,0.5,1,PE,MCX-OPT,MCX
119532295,466923,GOLD26JUL100300PE,"GOLD",0,2026-07-29,100300,0.5,1,PE,MCX-OPT,MCX
119532551,466924,GOLD26JUL100200PE,"GOLD",0,2026-07-29,100200,0.5,1,PE,MCX-OPT,MCX
119532807,466925,GOLD26JUL100100PE,"GOLD",0,2026-07-29,100100,0.5,1,PE,MCX-OPT,MCX
119533063,466926,GOLD26JUL100000PE,"GOLD",0,2026-07-29,100000,0.5,1,PE,MCX-OPT,MCX
119533319,466927,GOLD26JUL99900PE,"GOLD",0,2026-07-29,99900,0.5,1,PE,MCX-OPT,MCX
119533575,466928,GOLD26JUL99800PE,"GOLD",0,2026-07-29,99800,0.5,1,PE,MCX-OPT,MCX
119533831,466929,GOLD26JUL99700PE,"GOLD",0,2026-07-29,99700,0.5,1,PE,MCX-OPT,MCX
119534087,466930,GOLD26JUL99600PE,"GOLD",0,2026-07-29,99600,0.5,1,PE,MCX-OPT,MCX
119534343,466931,GOLD26JUL99500PE,"GOLD",0,2026-07-29,99500,0.5,1,PE,MCX-OPT,MCX
119534599,466932,GOLD26JUL99400PE,"GOLD",0,2026-07-29,99400,0.5,1,PE,MCX-OPT,MCX
119534855,466933,GOLD26JUL99300PE,"GOLD",0,2026-07-29,99300,0.5,1,PE,MCX-OPT,MCX
119535111,466934,GOLD26JUL99200PE,"GOLD",0,2026-07-29,99200,0.5,1,PE,MCX-OPT,MCX
119535367,466935,GOLD26JUL99100PE,"GOLD",0,2026-07-29,99100,0.5,1,PE,MCX-OPT,MCX
119535623,466936,GOLD26JUL99000PE,"GOLD",0,2026-07-29,99000,0.5,1,PE,MCX-OPT,MCX
119535879,466937,GOLD26JUL98900PE,"GOLD",0,2026-07-29,98900,0.5,1,PE,MCX-OPT,MCX
119536135,466938,GOLD26JUL104000PE,"GOLD",0,2026-07-29,104000,0.5,1,PE,MCX-OPT,MCX
119536391,466939,GOLD26JUL104100PE,"GOLD",0,2026-07-29,104100,0.5,1,PE,MCX-OPT,MCX
119536647,466940,GOLD26JUL104200PE,"GOLD",0,2026-07-29,104200,0.5,1,PE,MCX-OPT,MCX
119536903,466941,GOLD26JUL104300PE,"GOLD",0,2026-07-29,104300,0.5,1,PE,MCX-OPT,MCX
119537159,466942,GOLD26JUL104400PE,"GOLD",0,2026-07-29,104400,0.5,1,PE,MCX-OPT,MCX
119537415,466943,GOLD26JUL104500PE,"GOLD",0,2026-07-29,104500,0.5,1,PE,MCX-OPT,MCX
119537671,466944,GOLD26JUL104600PE,"GOLD",0,2026-07-29,104600,0.5,1,PE,MCX-OPT,MCX
119537927,466945,GOLD26JUL104700PE,"GOLD",0,2026-07-29,104700,0.5,1,PE,MCX-OPT,MCX
119538183,466946,GOLD26JUL104800PE,"GOLD",0,2026-07-29,104800,0.5,1,PE,MCX-OPT,MCX
119538439,466947,GOLD26JUL104900PE,"GOLD",0,2026-07-29,104900,0.5,1,PE,MCX-OPT,MCX
119538695,466948,GOLD26JUL105000PE,"GOLD",0,2026-07-29,105000,0.5,1,PE,MCX-OPT,MCX
119538951,466949,GOLD26JUL105100PE,"GOLD",0,2026-07-29,105100,0.5,1,PE,MCX-OPT,MCX
119539207,466950,GOLD26JUL105200PE,"GOLD",0,2026-07-29,105200,0.5,1,PE,MCX-OPT,MCX
119539463,466951,GOLD26JUL105300PE,"GOLD",0,2026-07-29,105300,0.5,1,PE,MCX-OPT,MCX
119539719,466952,GOLD26JUL105400PE,"GOLD",0,2026-07-29,105400,0.5,1,PE,MCX-OPT,MCX
119539975,466953,GOLD26JUL105500PE,"GOLD",0,2026-07-29,105500,0.5,1,PE,MCX-OPT,MCX
119540231,466954,GOLD26JUL105600PE,"GOLD",0,2026-07-29,105600,0.5,1,PE,MCX-OPT,MCX
119540487,466955,GOLD26JUL105700PE,"GOLD",0,2026-07-29,105700,0.5,1,PE,MCX-OPT,MCX
119540743,466956,GOLD26JUL105800PE,"GOLD",0,2026-07-29,105800,0.5,1,PE,MCX-OPT,MCX
119540999,466957,GOLD26JUL105900PE,"GOLD",0,2026-07-29,105900,0.5,1,PE,MCX-OPT,MCX
119541255,466958,GOLD26JUL106000PE,"GOLD",0,2026-07-29,106000,0.5,1,PE,MCX-OPT,MCX
119541511,466959,GOLD26JUL106100PE,"GOLD",0,2026-07-29,106100,0.5,1,PE,MCX-OPT,MCX
119541767,466960,GOLD26JUL106200PE,"GOLD",0,2026-07-29,106200,0.5,1,PE,MCX-OPT,MCX
119542023,466961,GOLD26JUL106300PE,"GOLD",0,2026-07-29,106300,0.5,1,PE,MCX-OPT,MCX
119542279,466962,GOLD26JUL106400PE,"GOLD",0,2026-07-29,106400,0.5,1,PE,MCX-OPT,MCX
119542535,466963,GOLD26JUL106500PE,"GOLD",0,2026-07-29,106500,0.5,1,PE,MCX-OPT,MCX
119542791,466964,GOLD26JUL106600PE,"GOLD",0,2026-07-29,106600,0.5,1,PE,MCX-OPT,MCX
119543047,466965,GOLD26JUL106700PE,"GOLD",0,2026-07-29,106700,0.5,1,PE,MCX-OPT,MCX
119543303,466966,GOLD26JUL106800PE,"GOLD",0,2026-07-29,106800,0.5,1,PE,MCX-OPT,MCX
119543559,466967,GOLD26JUL106900PE,"GOLD",0,2026-07-29,106900,0.5,1,PE,MCX-OPT,MCX
119543815,466968,GOLD26JUL107000PE,"GOLD",0,2026-07-29,107000,0.5,1,PE,MCX-OPT,MCX
119544071,466969,GOLD26JUL107100PE,"GOLD",0,2026-07-29,107100,0.5,1,PE,MCX-OPT,MCX
119544327,466970,GOLD26JUL107200PE,"GOLD",0,2026-07-29,107200,0.5,1,PE,MCX-OPT,MCX
119544583,466971,GOLD26JUL107300PE,"GOLD",0,2026-07-29,107300,0.5,1,PE,MCX-OPT,MCX
119544839,466972,GOLD26JUL107400PE,"GOLD",0,2026-07-29,107400,0.5,1,PE,MCX-OPT,MCX
119545095,466973,GOLD26JUL107500PE,"GOLD",0,2026-07-29,107500,0.5,1,PE,MCX-OPT,MCX
119545351,466974,GOLD26JUL107600PE,"GOLD",0,2026-07-29,107600,0.5,1,PE,MCX-OPT,MCX
119545607,466975,GOLD26JUL107700PE,"GOLD",0,2026-07-29,107700,0.5,1,PE,MCX-OPT,MCX
119545863,466976,GOLD26JUL107800PE,"GOLD",0,2026-07-29,107800,0.5,1,PE,MCX-OPT,MCX
119546119,466977,GOLD26JUL107900PE,"GOLD",0,2026-07-29,107900,0.5,1,PE,MCX-OPT,MCX
119546375,466978,GOLD26JUL108000PE,"GOLD",0,2026-07-29,108000,0.5,1,PE,MCX-OPT,MCX
119546631,466979,GOLD26JUL108100PE,"GOLD",0,2026-07-29,108100,0.5,1,PE,MCX-OPT,MCX
119546887,466980,GOLD26JUL108200PE,"GOLD",0,2026-07-29,108200,0.5,1,PE,MCX-OPT,MCX
119547143,466981,GOLD26JUL108300PE,"GOLD",0,2026-07-29,108300,0.5,1,PE,MCX-OPT,MCX
119547399,466982,GOLD26JUL108400PE,"GOLD",0,2026-07-29,108400,0.5,1,PE,MCX-OPT,MCX
119547655,466983,GOLD26JUL108500PE,"GOLD",0,2026-07-29,108500,0.5,1,PE,MCX-OPT,MCX
119547911,466984,GOLD26JUL108600PE,"GOLD",0,2026-07-29,108600,0.5,1,PE,MCX-OPT,MCX
119548167,466985,GOLD26JUL108700PE,"GOLD",0,2026-07-29,108700,0.5,1,PE,MCX-OPT,MCX
119548423,466986,GOLD26JUL108800PE,"GOLD",0,2026-07-29,108800,0.5,1,PE,MCX-OPT,MCX
119548679,466987,GOLD26JUL108900PE,"GOLD",0,2026-07-29,108900,0.5,1,PE,MCX-OPT,MCX
119550983,466996,GOLD26JUL109000CE,"GOLD",0,2026-07-29,109000,0.5,1,CE,MCX-OPT,MCX
119551239,466997,GOLD26JUL109100CE,"GOLD",0,2026-07-29,109100,0.5,1,CE,MCX-OPT,MCX
119552007,467000,GOLD26JUL109000PE,"GOLD",0,2026-07-29,109000,0.5,1,PE,MCX-OPT,MCX
119552263,467001,GOLD26JUL109100PE,"GOLD",0,2026-07-29,109100,0.5,1,PE,MCX-OPT,MCX
119584007,467125,GOLD26JUL98800CE,"GOLD",0,2026-07-29,98800,0.5,1,CE,MCX-OPT,MCX
119584263,467126,GOLD26JUL98700CE,"GOLD",0,2026-07-29,98700,0.5,1,CE,MCX-OPT,MCX
119584519,467127,GOLD26JUL98600CE,"GOLD",0,2026-07-29,98600,0.5,1,CE,MCX-OPT,MCX
119584775,467128,GOLD26JUL98500CE,"GOLD",0,2026-07-29,98500,0.5,1,CE,MCX-OPT,MCX
119585031,467129,GOLD26JUL98400CE,"GOLD",0,2026-07-29,98400,0.5,1,CE,MCX-OPT,MCX
119585287,467130,GOLD26JUL98300CE,"GOLD",0,2026-07-29,98300,0.5,1,CE,MCX-OPT,MCX
119587079,467137,GOLD26JUL98800PE,"GOLD",0,2026-07-29,98800,0.5,1,PE,MCX-OPT,MCX
119587335,467138,GOLD26JUL98700PE,"GOLD",0,2026-07-29,98700,0.5,1,PE,MCX-OPT,MCX
119587591,467139,GOLD26JUL98600PE,"GOLD",0,2026-07-29,98600,0.5,1,PE,MCX-OPT,MCX
119587847,467140,GOLD26JUL98500PE,"GOLD",0,2026-07-29,98500,0.5,1,PE,MCX-OPT,MCX
119588103,467141,GOLD26JUL98400PE,"GOLD",0,2026-07-29,98400,0.5,1,PE,MCX-OPT,MCX
119588359,467142,GOLD26JUL98300PE,"GOLD",0,2026-07-29,98300,0.5,1,PE,MCX-OPT,MCX
119628295,467298,GOLD26JUL109200CE,"GOLD",0,2026-07-29,109200,0.5,1,CE,MCX-OPT,MCX
119628551,467299,GOLD26JUL109300CE,"GOLD",0,2026-07-29,109300,0.5,1,CE,MCX-OPT,MCX
119628807,467300,GOLD26JUL109400CE,"GOLD",0,2026-07-29,109400,0.5,1,CE,MCX-OPT,MCX
119629063,467301,GOLD26JUL109500CE,"GOLD",0,2026-07-29,109500,0.5,1,CE,MCX-OPT,MCX
119629319,467302,GOLD26JUL109600CE,"GOLD",0,2026-07-29,109600,0.5,1,CE,MCX-OPT,MCX
119629575,467303,GOLD26JUL109700CE,"GOLD",0,2026-07-29,109700,0.5,1,CE,MCX-OPT,MCX
119629831,467304,GOLD26JUL109800CE,"GOLD",0,2026-07-29,109800,0.5,1,CE,MCX-OPT,MCX
119630087,467305,GOLD26JUL109900CE,"GOLD",0,2026-07-29,109900,0.5,1,CE,MCX-OPT,MCX
119630343,467306,GOLD26JUL110000CE,"GOLD",0,2026-07-29,110000,0.5,1,CE,MCX-OPT,MCX
119632903,467316,GOLD26JUL109200PE,"GOLD",0,2026-07-29,109200,0.5,1,PE,MCX-OPT,MCX
119633159,467317,GOLD26JUL109300PE,"GOLD",0,2026-07-29,109300,0.5,1,PE,MCX-OPT,MCX
119633415,467318,GOLD26JUL109400PE,"GOLD",0,2026-07-29,109400,0.5,1,PE,MCX-OPT,MCX
119633671,467319,GOLD26JUL109500PE,"GOLD",0,2026-07-29,109500,0.5,1,PE,MCX-OPT,MCX
119633927,467320,GOLD26JUL109600PE,"GOLD",0,2026-07-29,109600,0.5,1,PE,MCX-OPT,MCX
119634183,467321,GOLD26JUL109700PE,"GOLD",0,2026-07-29,109700,0.5,1,PE,MCX-OPT,MCX
119634439,467322,GOLD26JUL109800PE,"GOLD",0,2026-07-29,109800,0.5,1,PE,MCX-OPT,MCX
119634695,467323,GOLD26JUL109900PE,"GOLD",0,2026-07-29,109900,0.5,1,PE,MCX-OPT,MCX
119634951,467324,GOLD26JUL110000PE,"GOLD",0,2026-07-29,110000,0.5,1,PE,MCX-OPT,MCX
119646983,467371,GOLD26JUL110100CE,"GOLD",0,2026-07-29,110100,0.5,1,CE,MCX-OPT,MCX
119647239,467372,GOLD26JUL110200CE,"GOLD",0,2026-07-29,110200,0.5,1,CE,MCX-OPT,MCX
119648007,467375,GOLD26JUL110100PE,"GOLD",0,2026-07-29,110100,0.5,1,PE,MCX-OPT,MCX
119648263,467376,GOLD26JUL110200PE,"GOLD",0,2026-07-29,110200,0.5,1,PE,MCX-OPT,MCX
119652871,467394,GOLD26JUL110300CE,"GOLD",0,2026-07-29,110300,0.5,1,CE,MCX-OPT,MCX
119653127,467395,GOLD26JUL110400CE,"GOLD",0,2026-07-29,110400,0.5,1,CE,MCX-OPT,MCX
119653383,467396,GOLD26JUL110500CE,"GOLD",0,2026-07-29,110500,0.5,1,CE,MCX-OPT,MCX
119653639,467397,GOLD26JUL110600CE,"GOLD",0,2026-07-29,110600,0.5,1,CE,MCX-OPT,MCX
119653895,467398,GOLD26JUL110700CE,"GOLD",0,2026-07-29,110700,0.5,1,CE,MCX-OPT,MCX
119654151,467399,GOLD26JUL110800CE,"GOLD",0,2026-07-29,110800,0.5,1,CE,MCX-OPT,MCX
119654407,467400,GOLD26JUL110900CE,"GOLD",0,2026-07-29,110900,0.5,1,CE,MCX-OPT,MCX
119656455,467408,GOLD26JUL110300PE,"GOLD",0,2026-07-29,110300,0.5,1,PE,MCX-OPT,MCX
119656711,467409,GOLD26JUL110400PE,"GOLD",0,2026-07-29,110400,0.5,1,PE,MCX-OPT,MCX
119656967,467410,GOLD26JUL110500PE,"GOLD",0,2026-07-29,110500,0.5,1,PE,MCX-OPT,MCX
119657223,467411,GOLD26JUL110600PE,"GOLD",0,2026-07-29,110600,0.5,1,PE,MCX-OPT,MCX
119657479,467412,GOLD26JUL110700PE,"GOLD",0,2026-07-29,110700,0.5,1,PE,MCX-OPT,MCX
119657735,467413,GOLD26JUL110800PE,"GOLD",0,2026-07-29,110800,0.5,1,PE,MCX-OPT,MCX
119657991,467414,GOLD26JUL110900PE,"GOLD",0,2026-07-29,110900,0.5,1,PE,MCX-OPT,MCX
119691271,467544,GOLD26JUL111000CE,"GOLD",0,2026-07-29,111000,0.5,1,CE,MCX-OPT,MCX
119691527,467545,GOLD26JUL111100CE,"GOLD",0,2026-07-29,111100,0.5,1,CE,MCX-OPT,MCX
119691783,467546,GOLD26JUL111200CE,"GOLD",0,2026-07-29,111200,0.5,1,CE,MCX-OPT,MCX
119692039,467547,GOLD26JUL111300CE,"GOLD",0,2026-07-29,111300,0.5,1,CE,MCX-OPT,MCX
119692295,467548,GOLD26JUL111400CE,"GOLD",0,2026-07-29,111400,0.5,1,CE,MCX-OPT,MCX
119693831,467554,GOLD26JUL111000PE,"GOLD",0,2026-07-29,111000,0.5,1,PE,MCX-OPT,MCX
119694087,467555,GOLD26JUL111100PE,"GOLD",0,2026-07-29,111100,0.5,1,PE,MCX-OPT,MCX
119694343,467556,GOLD26JUL111200PE,"GOLD",0,2026-07-29,111200,0.5,1,PE,MCX-OPT,MCX
119694599,467557,GOLD26JUL111300PE,"GOLD",0,2026-07-29,111300,0.5,1,PE,MCX-OPT,MCX
119694855,467558,GOLD26JUL111400PE,"GOLD",0,2026-07-29,111400,0.5,1,PE,MCX-OPT,MCX
119705351,467599,GOLD26JUL111500CE,"GOLD",0,2026-07-29,111500,0.5,1,CE,MCX-OPT,MCX
119705607,467600,GOLD26JUL111600CE,"GOLD",0,2026-07-29,111600,0.5,1,CE,MCX-OPT,MCX
119705863,467601,GOLD26JUL111700CE,"GOLD",0,2026-07-29,111700,0.5,1,CE,MCX-OPT,MCX
119706119,467602,GOLD26JUL111800CE,"GOLD",0,2026-07-29,111800,0.5,1,CE,MCX-OPT,MCX
119706375,467603,GOLD26JUL111900CE,"GOLD",0,2026-07-29,111900,0.5,1,CE,MCX-OPT,MCX
119706631,467604,GOLD26JUL112000CE,"GOLD",0,2026-07-29,112000,0.5,1,CE,MCX-OPT,MCX
119706887,467605,GOLD26JUL112100CE,"GOLD",0,2026-07-29,112100,0.5,1,CE,MCX-OPT,MCX
119707143,467606,GOLD26JUL112200CE,"GOLD",0,2026-07-29,112200,0.5,1,CE,MCX-OPT,MCX
119715591,467639,GOLD26JUL111500PE,"GOLD",0,2026-07-29,111500,0.5,1,PE,MCX-OPT,MCX
119715847,467640,GOLD26JUL111600PE,"GOLD",0,2026-07-29,111600,0.5,1,PE,MCX-OPT,MCX
119716103,467641,GOLD26JUL111700PE,"GOLD",0,2026-07-29,111700,0.5,1,PE,MCX-OPT,MCX
119716359,467642,GOLD26JUL111800PE,"GOLD",0,2026-07-29,111800,0.5,1,PE,MCX-OPT,MCX
119716615,467643,GOLD26JUL111900PE,"GOLD",0,2026-07-29,111900,0.5,1,PE,MCX-OPT,MCX
119716871,467644,GOLD26JUL112000PE,"GOLD",0,2026-07-29,112000,0.5,1,PE,MCX-OPT,MCX
119717127,467645,GOLD26JUL112100PE,"GOLD",0,2026-07-29,112100,0.5,1,PE,MCX-OPT,MCX
119717383,467646,GOLD26JUL112200PE,"GOLD",0,2026-07-29,112200,0.5,1,PE,MCX-OPT,MCX
119797511,467959,GOLD26JUL112300CE,"GOLD",0,2026-07-29,112300,0.5,1,CE,MCX-OPT,MCX
119797767,467960,GOLD26JUL112400CE,"GOLD",0,2026-07-29,112400,0.5,1,CE,MCX-OPT,MCX
119798023,467961,GOLD26JUL112500CE,"GOLD",0,2026-07-29,112500,0.5,1,CE,MCX-OPT,MCX
119798279,467962,GOLD26JUL112600CE,"GOLD",0,2026-07-29,112600,0.5,1,CE,MCX-OPT,MCX
119798535,467963,GOLD26JUL112700CE,"GOLD",0,2026-07-29,112700,0.5,1,CE,MCX-OPT,MCX
119798791,467964,GOLD26JUL112800CE,"GOLD",0,2026-07-29,112800,0.5,1,CE,MCX-OPT,MCX
119799047,467965,GOLD26JUL112900CE,"GOLD",0,2026-07-29,112900,0.5,1,CE,MCX-OPT,MCX
119799303,467966,GOLD26JUL113000CE,"GOLD",0,2026-07-29,113000,0.5,1,CE,MCX-OPT,MCX
119799559,467967,GOLD26JUL113100CE,"GOLD",0,2026-07-29,113100,0.5,1,CE,MCX-OPT,MCX
119799815,467968,GOLD26JUL113200CE,"GOLD",0,2026-07-29,113200,0.5,1,CE,MCX-OPT,MCX
119800071,467969,GOLD26JUL113300CE,"GOLD",0,2026-07-29,113300,0.5,1,CE,MCX-OPT,MCX
119800327,467970,GOLD26JUL113400CE,"GOLD",0,2026-07-29,113400,0.5,1,CE,MCX-OPT,MCX
119800583,467971,GOLD26JUL113500CE,"GOLD",0,2026-07-29,113500,0.5,1,CE,MCX-OPT,MCX
119800839,467972,GOLD26JUL113600CE,"GOLD",0,2026-07-29,113600,0.5,1,CE,MCX-OPT,MCX
119801095,467973,GOLD26JUL113700CE,"GOLD",0,2026-07-29,113700,0.5,1,CE,MCX-OPT,MCX
119801351,467974,GOLD26JUL113800CE,"GOLD",0,2026-07-29,113800,0.5,1,CE,MCX-OPT,MCX
119846407,468150,GOLD26JUL112300PE,"GOLD",0,2026-07-29,112300,0.5,1,PE,MCX-OPT,MCX
119846663,468151,GOLD26JUL112400PE,"GOLD",0,2026-07-29,112400,0.5,1,PE,MCX-OPT,MCX
119846919,468152,GOLD26JUL112500PE,"GOLD",0,2026-07-29,112500,0.5,1,PE,MCX-OPT,MCX
119847175,468153,GOLD26JUL112600PE,"GOLD",0,2026-07-29,112600,0.5,1,PE,MCX-OPT,MCX
119847431,468154,GOLD26JUL112700PE,"GOLD",0,2026-07-29,112700,0.5,1,PE,MCX-OPT,MCX
119847687,468155,GOLD26JUL112800PE,"GOLD",0,2026-07-29,112800,0.5,1,PE,MCX-OPT,MCX
119847943,468156,GOLD26JUL112900PE,"GOLD",0,2026-07-29,112900,0.5,1,PE,MCX-OPT,MCX
119848199,468157,GOLD26JUL113000PE,"GOLD",0,2026-07-29,113000,0.5,1,PE,MCX-OPT,MCX
119848455,468158,GOLD26JUL113100PE,"GOLD",0,2026-07-29,113100,0.5,1,PE,MCX-OPT,MCX
119848711,468159,GOLD26JUL113200PE,"GOLD",0,2026-07-29,113200,0.5,1,PE,MCX-OPT,MCX
119848967,468160,GOLD26JUL113300PE,"GOLD",0,2026-07-29,113300,0.5,1,PE,MCX-OPT,MCX
119849223,468161,GOLD26JUL113400PE,"GOLD",0,2026-07-29,113400,0.5,1,PE,MCX-OPT,MCX
119849479,468162,GOLD26JUL113500PE,"GOLD",0,2026-07-29,113500,0.5,1,PE,MCX-OPT,MCX
119849735,468163,GOLD26JUL113600PE,"GOLD",0,2026-07-29,113600,0.5,1,PE,MCX-OPT,MCX
119849991,468164,GOLD26JUL113700PE,"GOLD",0,2026-07-29,113700,0.5,1,PE,MCX-OPT,MCX
119850247,468165,GOLD26JUL113800PE,"GOLD",0,2026-07-29,113800,0.5,1,PE,MCX-OPT,MCX
120026375,468853,GOLD26JUL113900CE,"GOLD",0,2026-07-29,113900,0.5,1,CE,MCX-OPT,MCX
120026631,468854,GOLD26JUL114000CE,"GOLD",0,2026-07-29,114000,0.5,1,CE,MCX-OPT,MCX
120026887,468855,GOLD26JUL114100CE,"GOLD",0,2026-07-29,114100,0.5,1,CE,MCX-OPT,MCX
120027143,468856,GOLD26JUL114200CE,"GOLD",0,2026-07-29,114200,0.5,1,CE,MCX-OPT,MCX
120027399,468857,GOLD26JUL114300CE,"GOLD",0,2026-07-29,114300,0.5,1,CE,MCX-OPT,MCX
120027655,468858,GOLD26JUL114400CE,"GOLD",0,2026-07-29,114400,0.5,1,CE,MCX-OPT,MCX
120027911,468859,GOLD26JUL114500CE,"GOLD",0,2026-07-29,114500,0.5,1,CE,MCX-OPT,MCX
120028167,468860,GOLD26JUL114600CE,"GOLD",0,2026-07-29,114600,0.5,1,CE,MCX-OPT,MCX
120050951,468949,GOLD26JUL113900PE,"GOLD",0,2026-07-29,113900,0.5,1,PE,MCX-OPT,MCX
120051207,468950,GOLD26JUL114000PE,"GOLD",0,2026-07-29,114000,0.5,1,PE,MCX-OPT,MCX
120051463,468951,GOLD26JUL114100PE,"GOLD",0,2026-07-29,114100,0.5,1,PE,MCX-OPT,MCX
120051719,468952,GOLD26JUL114200PE,"GOLD",0,2026-07-29,114200,0.5,1,PE,MCX-OPT,MCX
120051975,468953,GOLD26JUL114300PE,"GOLD",0,2026-07-29,114300,0.5,1,PE,MCX-OPT,MCX
120052231,468954,GOLD26JUL114400PE,"GOLD",0,2026-07-29,114400,0.5,1,PE,MCX-OPT,MCX
120052487,468955,GOLD26JUL114500PE,"GOLD",0,2026-07-29,114500,0.5,1,PE,MCX-OPT,MCX
120052743,468956,GOLD26JUL114600PE,"GOLD",0,2026-07-29,114600,0.5,1,PE,MCX-OPT,MCX
120213255,469583,GOLD26JUL114700CE,"GOLD",0,2026-07-29,114700,0.5,1,CE,MCX-OPT,MCX
120213511,469584,GOLD26JUL114800CE,"GOLD",0,2026-07-29,114800,0.5,1,CE,MCX-OPT,MCX
120213767,469585,GOLD26JUL114900CE,"GOLD",0,2026-07-29,114900,0.5,1,CE,MCX-OPT,MCX
120214023,469586,GOLD26JUL115000CE,"GOLD",0,2026-07-29,115000,0.5,1,CE,MCX-OPT,MCX
120214279,469587,GOLD26JUL115100CE,"GOLD",0,2026-07-29,115100,0.5,1,CE,MCX-OPT,MCX
120214535,469588,GOLD26JUL115200CE,"GOLD",0,2026-07-29,115200,0.5,1,CE,MCX-OPT,MCX
120214791,469589,GOLD26JUL115300CE,"GOLD",0,2026-07-29,115300,0.5,1,CE,MCX-OPT,MCX
120215047,469590,GOLD26JUL115400CE,"GOLD",0,2026-07-29,115400,0.5,1,CE,MCX-OPT,MCX
120215303,469591,GOLD26JUL115500CE,"GOLD",0,2026-07-29,115500,0.5,1,CE,MCX-OPT,MCX
120215559,469592,GOLD26JUL115600CE,"GOLD",0,2026-07-29,115600,0.5,1,CE,MCX-OPT,MCX
120215815,469593,GOLD26JUL115700CE,"GOLD",0,2026-07-29,115700,0.5,1,CE,MCX-OPT,MCX
120216071,469594,GOLD26JUL115800CE,"GOLD",0,2026-07-29,115800,0.5,1,CE,MCX-OPT,MCX
120216327,469595,GOLD26JUL115900CE,"GOLD",0,2026-07-29,115900,0.5,1,CE,MCX-OPT,MCX
120216583,469596,GOLD26JUL116000CE,"GOLD",0,2026-07-29,116000,0.5,1,CE,MCX-OPT,MCX
120244999,469707,GOLD26JUL114700PE,"GOLD",0,2026-07-29,114700,0.5,1,PE,MCX-OPT,MCX
120245255,469708,GOLD26JUL114800PE,"GOLD",0,2026-07-29,114800,0.5,1,PE,MCX-OPT,MCX
120245511,469709,GOLD26JUL114900PE,"GOLD",0,2026-07-29,114900,0.5,1,PE,MCX-OPT,MCX
120245767,469710,GOLD26JUL115000PE,"GOLD",0,2026-07-29,115000,0.5,1,PE,MCX-OPT,MCX
120246023,469711,GOLD26JUL115100PE,"GOLD",0,2026-07-29,115100,0.5,1,PE,MCX-OPT,MCX
120246279,469712,GOLD26JUL115200PE,"GOLD",0,2026-07-29,115200,0.5,1,PE,MCX-OPT,MCX
120246535,469713,GOLD26JUL115300PE,"GOLD",0,2026-07-29,115300,0.5,1,PE,MCX-OPT,MCX
120246791,469714,GOLD26JUL115400PE,"GOLD",0,2026-07-29,115400,0.5,1,PE,MCX-OPT,MCX
120247047,469715,GOLD26JUL115500PE,"GOLD",0,2026-07-29,115500,0.5,1,PE,MCX-OPT,MCX
120247303,469716,GOLD26JUL115600PE,"GOLD",0,2026-07-29,115600,0.5,1,PE,MCX-OPT,MCX
120247559,469717,GOLD26JUL115700PE,"GOLD",0,2026-07-29,115700,0.5,1,PE,MCX-OPT,MCX
120247815,469718,GOLD26JUL115800PE,"GOLD",0,2026-07-29,115800,0.5,1,PE,MCX-OPT,MCX
120248071,469719,GOLD26JUL115900PE,"GOLD",0,2026-07-29,115900,0.5,1,PE,MCX-OPT,MCX
